sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_3dof_deg,state_yaw_rate_3dof_degps,state_y_3dof_m,state_steer_delta_deg,state_x_m,state_y_m,state_xt_m,state_yt_m,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,case_id,case_name
11309,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.253,39.5430950257889,0.339555908868721,-1.18177173600256,2.51711130826357,0.624478436864045,118.004760601615,2.86943278711434,119.058353477063,0,0.025455134573259,2.19915455953965,MV-002,sine_steer_40kmh
11310,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.254,39.5431067665398,0.339210040681894,-1.17182685215377,2.51614917191972,0.626865492019706,118.014771187813,2.86850177191542,119.068367884376,0,0.0253862627804853,2.21035027086606,MV-002,sine_steer_40kmh
11311,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.255,39.5431184954707,0.338863607357871,-1.16188067169496,2.51518674436921,0.629251557327582,118.024781726429,2.86757116099539,119.078382261832,0,0.0253172838635698,2.22154023162518,MV-002,sine_steer_40kmh
11312,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.256,39.5431302125118,0.338516609478875,-1.15193320997512,2.51422402740116,0.631636629019966,118.034792217607,2.86664095627628,119.088396609541,0,0.0252482003719285,2.2327244276904,MV-002,sine_steer_40kmh
11313,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.257,39.5431419175934,0.338169047628226,-1.1419844823429,2.51326102280508,0.634020703330727,118.044802661491,2.86571115967942,119.098410927612,0,0.0251790148782313,2.24390284635528,MV-002,sine_steer_40kmh
11314,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.258,39.5431536106456,0.337820922390387,-1.13203450414665,2.51229773237081,0.636403776495317,118.054813058226,2.86478177312553,119.108425216157,0,0.0251097299761291,2.25507547585408,MV-002,sine_steer_40kmh
11315,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.259,39.5431652915988,0.3374722343509,-1.12208329073448,2.51133415788854,0.638785844750752,118.064823407955,2.8638527985347,119.118439475285,0,0.0250403482782859,2.2662423050004,MV-002,sine_steer_40kmh
11316,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.26,39.5431769603835,0.337122984096446,-1.11213085745412,2.51037030114882,0.641166904335645,118.074833710823,2.86292423782638,119.128453705104,0,0.0249708724146663,2.27740332292879,MV-002,sine_steer_40kmh
11317,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.261,39.5431886169301,0.33677317221485,-1.10217721965282,2.50940616394256,0.643546951490204,118.084843966971,2.86199609291944,119.138467905723,0,0.0249013050310258,2.28855851891789,MV-002,sine_steer_40kmh
11318,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.262,39.5432002611692,0.336422799295067,-1.09222239267754,2.50844174806098,0.645925982456223,118.094854176544,2.86106836573213,119.148482077251,0,0.0248316487875065,2.29970788227691,MV-002,sine_steer_40kmh
11319,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.263,39.5432118930314,0.33607186592712,-1.0822663918748,2.50747705529567,0.648303993477114,118.104864339683,2.86014105818211,119.158496219794,0,0.0247619063573376,2.31085140227818,MV-002,sine_steer_40kmh
11320,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.264,39.5432235124476,0.335720372702163,-1.07230923259073,2.50651208743854,0.650680980797894,118.11487445653,2.85921417218643,119.168510333461,0,0.0246920804255831,2.32198906812266,MV-002,sine_steer_40kmh
11321,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.265,39.5432351193484,0.335368320212498,-1.0623509301709,2.50554684628185,0.6530569406652,118.124884527229,2.85828770966156,119.178524418358,0,0.0246221736879193,2.33312086892689,MV-002,sine_steer_40kmh
11322,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.266,39.5432467136648,0.335015709051485,-1.05239149996055,2.50458133361819,0.655431869327282,118.134894551919,2.85736167252336,119.18853847459,0,0.0245521888494447,2.34424679372427,MV-002,sine_steer_40kmh
11323,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.267,39.5432582953277,0.334662539813678,-1.04243095730424,2.50361555124047,0.657805763034025,118.144904530742,2.85643606268709,119.198552502265,0,0.0244821286234859,2.35536683147421,MV-002,sine_steer_40kmh
11324,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.268,39.5432698642682,0.334308813094687,-1.03246931754613,2.50264950094194,0.660178618036957,118.154914463838,2.85551088206741,119.208566501487,0,0.0244119957304195,2.36648097107576,MV-002,sine_steer_40kmh
11325,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.269,39.5432814204174,0.333954529491249,-1.02250659602982,2.50168318451618,0.662550430589227,118.164924351349,2.85458613257839,119.218580472361,0,0.0243417928965094,2.37758920138219,MV-002,sine_steer_40kmh
11326,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.27,39.5432929637064,0.333599689601192,-1.01254280809837,2.50071660375708,0.664921196945645,118.174934193415,2.85366181613351,119.228594414992,0,0.0242715228527362,2.38869151121625,MV-002,sine_steer_40kmh
11327,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.271,39.5433044940667,0.333244294023472,-1.00257796909421,2.49974976045886,0.66729091336267,118.184943990174,2.85273793464563,119.238608329484,0,0.0242011883336345,2.39978788938357,MV-002,sine_steer_40kmh
11328,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.272,39.5433160114294,0.332888343358154,-0.992612094359204,2.49878265641604,0.669659576098411,118.194953741766,2.85181449002701,119.24862221594,0,0.0241307920761526,2.41087832468521,MV-002,sine_steer_40kmh
11329,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.273,39.5433275157261,0.332531838206391,-0.982645199234581,2.49781529342348,0.67202718141265,118.204963448331,2.85089148418931,119.258636074463,0,0.0240603368185202,2.42196280592801,MV-002,sine_steer_40kmh
11330,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.274,39.5433390068883,0.332174779170484,-0.97267729906085,2.49684767327633,0.67439372556684,118.214973110008,2.8499689190436,119.268649905155,0,0.0239898252991174,2.43304132193361,MV-002,sine_steer_40kmh
11331,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.275,39.5433504848476,0.331817166853811,-0.962708409177934,2.49587979777007,0.676759204824096,118.224982726933,2.84904679650031,119.27866370812,0,0.0239192602553719,2.44411386154582,MV-002,sine_steer_40kmh
11332,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.276,39.5433619495357,0.331459001860849,-0.952738544925061,2.49491166870047,0.67912361544923,118.234992299246,2.84812511846929,119.288677483458,0,0.0238486444226738,2.45518041363653,MV-002,sine_steer_40kmh
11333,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.277,39.5433734008842,0.331100284797176,-0.942767721640729,2.49394328786361,0.681486953708736,118.245001827084,2.84720388685976,119.298691231271,0,0.0237779805332958,2.4662409671107,MV-002,sine_steer_40kmh
11334,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.278,39.5433848388252,0.330741016269488,-0.932795954662705,2.49297465705588,0.683849215870795,118.255011310584,2.84628310358034,119.30870495166,0,0.0237072713153398,2.47729551091008,MV-002,sine_steer_40kmh
11335,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.279,39.5433962632905,0.330381196885597,-0.922823259327983,2.49200577807396,0.686210398205293,118.265020749884,2.845362770539,119.318718644724,0,0.0236365194917172,2.4883440340165,MV-002,sine_steer_40kmh
11336,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.28,39.5434076742121,0.330020827254362,-0.912849650972839,2.49103665271482,0.688570496983826,118.27503014512,2.84444288964313,119.328732310564,0,0.0235657277791224,2.49938652545398,MV-002,sine_steer_40kmh
11337,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.281,39.5434190715222,0.329659907985798,-0.902875144932648,2.49006728277574,0.690929508479697,118.285039496427,2.84352346279947,119.338745949279,0,0.0234948988870493,2.51042297429085,MV-002,sine_steer_40kmh
11338,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.282,39.5434304551528,0.329298439690988,-0.892899756542089,2.48909767005429,0.693287428967917,118.295048803942,2.84260449191415,119.348759560968,0,0.023424035516813,2.52145336964101,MV-002,sine_steer_40kmh
11339,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.283,39.5434418250364,0.32893642298208,-0.882923501134979,2.4881278163483,0.695644254725232,118.305058067801,2.84168597889265,119.358773145728,0,0.0233531403606182,2.53247770066501,MV-002,sine_steer_40kmh
11340,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.284,39.5434531811051,0.328573858472365,-0.872946394044211,2.48715772345593,0.697999982030114,118.315067288138,2.84076792563983,119.368786703659,0,0.023282216100616,2.54349595657087,MV-002,sine_steer_40kmh
11341,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.285,39.5434645232916,0.32821074677623,-0.862968450601858,2.48618739317559,0.700354607162761,118.325076465089,2.8398503340599,119.378800234857,0,0.0232112654080083,2.55450812661437,MV-002,sine_steer_40kmh
11342,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.286,39.5434758515283,0.327847088509162,-0.85298968613899,2.48521682730599,0.702708126405121,118.335085598787,2.83893320605645,119.38881373942,0,0.0231402909421762,2.56551420009952,MV-002,sine_steer_40kmh
11343,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.287,39.5434871657477,0.327482884287641,-0.843010115985961,2.48424602764609,0.70506053604089,118.345094689366,2.83801654353239,119.398827217444,0,0.0230692953497974,2.57651416637854,MV-002,sine_steer_40kmh
11344,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.288,39.5434984658827,0.327118134729376,-0.833029755471987,2.48327499599517,0.707411832355502,118.355103736962,2.83710034839003,119.408840669025,0,0.0229982812640299,2.58750801485189,MV-002,sine_steer_40kmh
11345,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.289,39.543509751866,0.326752840453101,-0.823048619925371,2.48230373415274,0.70976201163616,118.365112741705,2.83618462253096,119.418854094258,0,0.022927251303698,2.59849573496788,MV-002,sine_steer_40kmh
11346,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.29,39.5435210236305,0.326387002078605,-0.813066724673504,2.48133224391861,0.712111070171842,118.375121703731,2.83526936785618,119.428867493239,0,0.022856208072491,2.60947731622251,MV-002,sine_steer_40kmh
11347,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.291,39.543532281109,0.326020620226817,-0.80308408504271,2.48036052709283,0.714459004253263,118.38513062317,2.83435458626597,119.438880866062,0,0.0227851541582022,2.62045274815892,MV-002,sine_steer_40kmh
11348,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.292,39.5435435242348,0.325653695519733,-0.793100716358288,2.47938858547575,0.716805810172945,118.395139500156,2.83344027965998,119.448894212821,0,0.022714092131975,2.63142202036695,MV-002,sine_steer_40kmh
11349,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.293,39.5435547529409,0.325286228580464,-0.783116633944415,2.47841642086794,0.719151484225182,118.405148334821,2.83252644993716,119.45890753361,0,0.0226430245475905,2.64238512248246,MV-002,sine_steer_40kmh
11350,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.294,39.5435659671605,0.324918220033149,-0.773131853124391,2.47744403507027,0.721496022706045,118.415157127295,2.8316130989958,119.468920828522,0,0.0225719539407606,2.65334204418653,MV-002,sine_steer_40kmh
11351,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.295,39.543577166827,0.324549670503018,-0.763146389220314,2.47647142988383,0.72383942191341,118.425165877709,2.8307002287335,119.47893409765,0,0.022500882828446,2.66429277520496,MV-002,sine_steer_40kmh
11352,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.296,39.5435883518738,0.324180580616411,-0.753160257553164,2.47549860711,0.726181678146947,118.435174586195,2.82978784104718,119.488947341086,0,0.0224298137081983,2.67523730530717,MV-002,sine_steer_40kmh
11353,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.297,39.5435995222343,0.323810951000751,-0.743173473442741,2.47452556855038,0.728522787708137,118.445183252883,2.82887593783305,119.498960558921,0,0.0223587490575386,2.6861756243055,MV-002,sine_steer_40kmh
11354,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.298,39.5436106778422,0.323440782284548,-0.733186052207763,2.47355231600685,0.730862746900258,118.455191877903,2.82796452098664,119.508973751247,0,0.0222876913333243,2.69710772205425,MV-002,sine_steer_40kmh
11355,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.299,39.5436218186311,0.323070075097328,-0.723198009165837,2.4725788512815,0.733201552028414,118.465200461384,2.82705359240276,119.518986918155,0,0.0222166429711759,2.70803358844866,MV-002,sine_steer_40kmh
11356,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.3,39.5436329445348,0.322698830069728,-0.713209359633288,2.47160517617669,0.735539199399543,118.475209003455,2.82614315397552,119.529000059734,0,0.0221456063848928,2.71895321342407,MV-002,sine_steer_40kmh
11357,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.301,39.5436440554872,0.322327047833491,-0.703220118925234,2.47063129249502,0.737875685322379,118.485217504246,2.82523320759831,119.539013176074,0,0.0220745839659169,2.72986658695473,MV-002,sine_steer_40kmh
11358,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.302,39.5436551514222,0.321954729021424,-0.693230302355524,2.46965720203932,0.740211006107523,118.495225963885,2.82432375516381,119.549026267265,0,0.0220035780827991,2.74077369905298,MV-002,sine_steer_40kmh
11359,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.303,39.5436662322738,0.32158187426736,-0.683239925236837,2.46868290661265,0.742545158067402,118.505234382499,2.82341479856394,119.559039333395,0,0.0219325910806912,2.75167453976797,MV-002,sine_steer_40kmh
11360,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.304,39.5436772979762,0.321208484206241,-0.673249002880564,2.46770840801832,0.744878137516282,118.515242760217,2.82250633968994,119.569052374553,0,0.0218616252808678,2.76256909918476,MV-002,sine_steer_40kmh
11361,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.305,39.5436883484637,0.320834559474109,-0.6632575505967,2.46673370805985,0.747209940770291,118.525251097166,2.82159838043225,119.579065390826,0,0.0217906829802518,2.77345736742329,MV-002,sine_steer_40kmh
11362,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.306,39.5436993836705,0.320460100708019,-0.653265583694018,2.46575880854101,0.749540564147413,118.535259393472,2.82069092268061,119.589078382302,0,0.0217197664509792,2.78433933463711,MV-002,sine_steer_40kmh
11363,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.307,39.5437104035312,0.320085108546094,-0.643273117480005,2.46478371126579,0.751870003967487,118.545267649262,2.819783968324,119.599091349067,0,0.0216488779399725,2.79521499101255,MV-002,sine_steer_40kmh
11364,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.308,39.5437214079801,0.319709583627578,-0.633280167260633,2.46380841803838,0.75419825655223,118.555275864662,2.81887751925063,119.609104291208,0,0.0215780196685302,2.80608432676745,MV-002,sine_steer_40kmh
11365,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.309,39.5437323969519,0.319333526592721,-0.623286748340607,2.46283293066321,0.756525318225232,118.565284039798,2.81797157734794,119.61911720881,0,0.0215071938319472,2.81694733215022,MV-002,sine_steer_40kmh
11366,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.31,39.5437433703813,0.318956938082902,-0.613292876023177,2.46185725094493,0.758851185311957,118.575292174796,2.81706614450263,119.629130101959,0,0.0214364025991457,2.8278039974388,MV-002,sine_steer_40kmh
11367,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.311,39.5437543282031,0.318579818740506,-0.603298565610216,2.4608813806884,0.761175854139759,118.585300269779,2.8161612226006,119.639142970739,0,0.0213656481123377,2.83865431293941,MV-002,sine_steer_40kmh
11368,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.312,39.5437652703523,0.318202169208984,-0.593303832402154,2.45990532169869,0.763499321037892,118.595308324874,2.81525681352697,119.649155815235,0,0.0212949324866812,2.84949826898577,MV-002,sine_steer_40kmh
11369,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.313,39.5437761967637,0.317823990132865,-0.583308691697916,2.45892907578107,0.765821582337501,118.605316340203,2.81435291916607,119.65916863553,0,0.0212242578099868,2.86033585593796,MV-002,sine_steer_40kmh
11370,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.314,39.5437871073726,0.317445282157786,-0.573313158794938,2.45795264474104,0.768142634371628,118.61532431589,2.81344954140144,119.669181431708,0,0.0211536261424111,2.87116706418131,MV-002,sine_steer_40kmh
11371,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.315,39.543798002114,0.317066045930345,-0.563317248989248,2.45697603038428,0.770462473475234,118.625332252059,2.81254668211582,119.679194203851,0,0.0210830395161988,2.88199188412558,MV-002,sine_steer_40kmh
11372,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.316,39.5438088809232,0.316686282098271,-0.553320977575219,2.45599923451668,0.772781095985197,118.635340148833,2.81164434319113,119.689206952041,0,0.0210124999354157,2.89281030620384,MV-002,sine_steer_40kmh
11373,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.317,39.5438197437357,0.316305991310336,-0.543324359845767,2.45502225894434,0.775098498240305,118.645348006335,2.81074252650847,119.699219676361,0,0.0209420093757135,2.90362232087148,MV-002,sine_steer_40kmh
11374,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.318,39.543830590487,0.315925174216352,-0.5333274110922,2.45404510547355,0.777414676581281,118.655355824685,2.80984123394813,119.709232376891,0,0.020871569784109,2.9144279186054,MV-002,sine_steer_40kmh
11375,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.319,39.5438414211125,0.315543831467163,-0.523330146604301,2.45306777591077,0.779729627350784,118.665363604007,2.80894046738957,119.719245053712,0,0.0208011830787768,2.92522708990299,MV-002,sine_steer_40kmh
11376,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.32,39.5438522355481,0.315161963714692,-0.513332581670248,2.45209027206269,0.782043346893399,118.675371344421,2.80804022871142,119.729257706905,0,0.0207308511488643,2.93601982528107,MV-002,sine_steer_40kmh
11377,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.321,39.5438630337294,0.314779571611915,-0.503334731576518,2.45111259573617,0.784355831555665,118.685379046048,2.80714051979143,119.739270336549,0,0.0206605758543068,2.94680611527521,MV-002,sine_steer_40kmh
11378,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.322,39.5438738155923,0.31439665581287,-0.493336611607946,2.45013474873824,0.786667077686074,118.69538670901,2.80624134250655,119.749282942722,0,0.0205903590256987,2.95758595043869,MV-002,sine_steer_40kmh
11379,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.323,39.5438845810729,0.314013216972611,-0.483338237047787,2.44915673287613,0.788977081635056,118.705394333425,2.80534269873285,119.759295525504,0,0.0205202024641126,2.96835932134166,MV-002,sine_steer_40kmh
11380,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.324,39.5438953301071,0.313629255747262,-0.473339623177525,2.44817854995726,0.791285839755026,118.715401919413,2.80444459034552,119.769308084973,0,0.0204501079410048,2.97912621857036,MV-002,sine_steer_40kmh
11381,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.325,39.5439060626313,0.313244772793974,-0.463340785276977,2.4472002017892,0.793593348400355,118.725409467094,2.80354701921892,119.779320621207,0,0.0203800771980855,2.98988663272619,MV-002,sine_steer_40kmh
11382,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.326,39.5439167785816,0.312859768770938,-0.453341738624273,2.44622169017973,0.795899603927379,118.735416976587,2.80264998722649,119.789333134282,0,0.0203101119472306,3.00064055442487,MV-002,sine_steer_40kmh
11383,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.327,39.5439274778944,0.312474244337433,-0.443342498495685,2.44524301693676,0.798204602694424,118.745424448009,2.80175349624082,119.799345624274,0,0.0202402138703883,3.01138797429569,MV-002,sine_steer_40kmh
11384,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.328,39.5439381605063,0.312088200153738,-0.433343080165804,2.44426418386841,0.800508341061797,118.75543188148,2.80085754813358,119.809358091261,0,0.0201703846195176,3.02212888298076,MV-002,sine_steer_40kmh
11385,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.329,39.5439488263538,0.311701636881197,-0.42334349890735,2.44328519278294,0.8028108153918,118.765439277116,2.79996214477558,119.819370535317,0,0.0201006258165279,3.03286327113419,MV-002,sine_steer_40kmh
11386,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.33,39.5439594753736,0.311314555182164,-0.413343769991367,2.44230604548879,0.805112022048718,118.775446635035,2.79906728803668,119.829382956518,0,0.0200309390532337,3.04359112942128,MV-002,sine_steer_40kmh
11387,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.331,39.5439701075025,0.310926955720055,-0.403343908686949,2.44132674379455,0.80741195739885,118.785453955353,2.79817297978587,119.839395354937,0,0.019961325891324,3.05431244851788,MV-002,sine_steer_40kmh
11388,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.332,39.5439807226774,0.310538839159289,-0.393343930261413,2.44034728950898,0.809710617810502,118.795461238187,2.79727922189119,119.849407730649,0,0.0198917878623475,3.06502721910972,MV-002,sine_steer_40kmh
11389,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.333,39.5439913208353,0.310150206165385,-0.383343849980153,2.43936768444098,0.812007999653978,118.805468483653,2.79638601621977,119.859420083727,0,0.0198223264677152,3.07573543189164,MV-002,sine_steer_40kmh
11390,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.334,39.5440019019133,0.309761057404857,-0.373343683106692,2.43838793039963,0.814304099301624,118.815475691865,2.79549336463782,119.869432414244,0,0.0197529431786939,3.0864370775671,MV-002,sine_steer_40kmh
11391,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.335,39.5440124658487,0.309371393545236,-0.363343444902646,2.43740802919414,0.816598913127799,118.82548286294,2.79460126901058,119.879444722273,0,0.0196836394364297,3.09713214684723,MV-002,sine_steer_40kmh
11392,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.336,39.5440230125786,0.308981215255111,-0.35334315062773,2.43642798263387,0.818892437508885,118.835489996992,2.79370973120236,119.889457007884,0,0.0196144166519872,3.1078206304505,MV-002,sine_steer_40kmh
11393,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.337,39.5440335420407,0.308590523204107,-0.343342815539629,2.43544779252835,0.821184668823312,118.845497094134,2.79281875307654,119.89946927115,0,0.0195452762063758,3.11850251910189,MV-002,sine_steer_40kmh
11394,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.338,39.5440440541723,0.308199318062832,-0.333342454894146,2.4344674606872,0.823475603451549,118.855504154481,2.7919283364955,119.909481512141,0,0.0194762194505972,3.12917780353231,MV-002,sine_steer_40kmh
11395,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.339,39.5440545489111,0.307807600502959,-0.323342083945083,2.43348698892025,0.825765237776106,118.865511178146,2.79103848332068,119.919493730927,0,0.0194072477057221,3.13984647447799,MV-002,sine_steer_40kmh
11396,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.34,39.5440650261948,0.307415371197214,-0.313341717944125,2.43250637903741,0.828053568181554,118.875518165242,2.79014919541253,119.929505927578,0,0.0193383622629461,3.15050852268,MV-002,sine_steer_40kmh
11397,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.341,39.5440754859614,0.307022630819286,-0.303341372141041,2.43152563284876,0.830340591054523,118.885525115881,2.78926047463055,119.939518102162,0,0.0192695643836689,3.16116393888358,MV-002,sine_steer_40kmh
11398,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.342,39.5440859281487,0.306629380043913,-0.293341061783552,2.43054475216449,0.832626302783698,118.895532030176,2.78837232283323,119.94953025475,0,0.0192008552995952,3.17181271383775,MV-002,sine_steer_40kmh
11399,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.343,39.5440963526948,0.306235619546873,-0.283340802117223,2.42956373879494,0.834910699759845,118.905538908237,2.78748474187806,119.959542385408,0,0.0191322362128252,3.18245483829451,MV-002,sine_steer_40kmh
11400,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.344,39.5441067595379,0.305841350004965,-0.273340608385564,2.42858259455057,0.837193778375798,118.915545750177,2.78659773362154,119.969554494203,0,0.019063708295959,3.19309030300875,MV-002,sine_steer_40kmh
11401,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.345,39.5441171486163,0.305446572095957,-0.263340495829988,2.42760132124195,0.839475535026488,118.925552556105,2.78571129991919,119.979566581204,0,0.0189952726922256,3.20371909873723,MV-002,sine_steer_40kmh
11402,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.346,39.5441275198683,0.305051286498679,-0.253340479689821,2.42661992067981,0.841755966108912,118.935559326132,2.78482544262546,119.989578646476,0,0.0189269305155763,3.21434121623845,MV-002,sine_steer_40kmh
11403,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.347,39.5441378732325,0.304655493892986,-0.243340575202122,2.42563839467495,0.844035068022173,118.945566060367,2.78394016359384,119.999590690085,0,0.0188586828508437,3.22495664627206,MV-002,sine_steer_40kmh
11404,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.348,39.5441482086474,0.304259194959717,-0.233340797601876,2.42465674503832,0.846312837167474,118.955572758921,2.78305546467674,120.009602712097,0,0.0187905307538563,3.2355653795982,MV-002,sine_steer_40kmh
11405,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.349,39.5441585260518,0.303862390380746,-0.223341162121836,2.42367497358098,0.848589269948113,118.965579421902,2.78217134772559,120.019614712576,0,0.0187224752515961,3.24616740697737,MV-002,sine_steer_40kmh
11406,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.35,39.5441688253844,0.303465080838957,-0.213341683992547,2.4226930821141,0.850864362769506,118.975586049419,2.78128781459074,120.029626691587,0,0.0186545173423345,3.25676271916956,MV-002,sine_steer_40kmh
11407,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.351,39.5441791065843,0.303067267018228,-0.20334237844234,2.42171107244895,0.853138112039186,118.985592641579,2.7804048671215,120.039638649193,0,0.0185866579957979,3.26735130693418,MV-002,sine_steer_40kmh
11408,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,11.352,39.5441893695905,0.302668949603444,-0.193343260697332,2.42072894639692,0.855410514166799,118.99559919849,2.77952250716615,120.049650585457,0,0.0185188981533257,3.27793316102938,MV-002,sine_steer_40kmh
