sample_index,run_number,run_timestamp_local_iso8601,run_timestamp_utc_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name,run_status
1520,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.19,21.059401178178,0.00192675140254593,11.1015815624348,17.2623035084135,57.9283027122145,16.2973716076738,0,3,0.0694058929789151,-0.968338437209178,MV-201-20,step_steer_python_20kmh,COMPLETED
1521,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.2,21.0594021356758,0.00192247155018815,11.1016052875378,17.2088506762831,57.9520702039683,16.2430787450423,0,3,0.0694057265222436,-0.968345376686028,MV-201-20,step_steer_python_20kmh,COMPLETED
1522,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.21,21.0594030854333,0.00191829273756086,11.1016285816274,17.1553518918628,57.975734085744,16.1887435541092,0,3,0.0694055591267778,-0.968352356741222,MV-201-20,step_steer_python_20kmh,COMPLETED
1523,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.22,21.059404028794,0.00191429152464422,11.1016511986126,17.101807355853,57.9992942683507,16.1343662387642,0,3,0.0694053896860908,-0.968359424051445,MV-201-20,step_steer_python_20kmh,COMPLETED
1524,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.23,21.0594049667614,0.00191053435378592,11.1016729151409,17.0482172690997,58.0227506629325,16.0799470030493,0,3,0.0694052172293504,-0.968366619592324,MV-201-20,step_steer_python_20kmh,COMPLETED
1525,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.24,21.0594058996678,0.00190707685463674,11.1016935346467,16.9945818326011,58.046103180979,16.0254860511649,0,3,0.069405040932451,-0.968373978203556,MV-201-20,step_steer_python_20kmh,COMPLETED
1526,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.25,21.0594068374984,0.00190361259656344,11.1017161973889,16.9409012477096,58.06935173483,15.9709835875257,0,3,0.0694048651406708,-0.968381314898318,MV-201-20,step_steer_python_20kmh,COMPLETED
1527,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.26,21.0594077602024,0.00189988825463316,11.1017367530985,16.8871757156901,58.0924962365611,15.9164398167493,0,3,0.0694046934763013,-0.96838847857936,MV-201-20,step_steer_python_20kmh,COMPLETED
1528,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.27,21.0594086818989,0.00189597517952575,11.1017592923568,16.8334054383088,58.1155365993935,15.8618549435655,0,3,0.0694045249500529,-0.968395509565586,MV-201-20,step_steer_python_20kmh,COMPLETED
1529,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.28,21.0594096017705,0.00189195810330807,11.1017822366278,16.779590617422,58.1384727368155,15.8072291728189,0,3,0.0694043583729077,-0.968402458265825,MV-201-20,step_steer_python_20kmh,COMPLETED
1530,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.29,21.0594105147112,0.00188792595562607,11.1018051235362,16.725731454995,58.1613045625379,15.7525627095118,0,3,0.069404192485829,-0.968409378522269,MV-201-20,step_steer_python_20kmh,COMPLETED
1531,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.3,21.0594114200333,0.00188396114332787,11.1018276795468,16.6718281531374,58.1840319905882,15.6978557587968,0,3,0.0694040261125224,-0.968416320191105,MV-201-20,step_steer_python_20kmh,COMPLETED
1532,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.31,21.0594123191667,0.00188013775364298,11.1018496580169,16.6178809140973,58.206654935322,15.64310852597,0,3,0.069403858185893,-0.968423328275026,MV-201-20,step_steer_python_20kmh,COMPLETED
1533,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.32,21.0594132131704,0.00187652053379232,11.101870833125,16.563889940263,58.2291733114343,15.5883212164744,0,3,0.0694036877636161,-0.968430442537122,MV-201-20,step_steer_python_20kmh,COMPLETED
1534,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.33,21.0594141023538,0.00187316422970645,11.101891004525,16.5098554341695,58.2515870339695,15.5334940359073,0,3,0.0694035140386941,-0.968437697095588,MV-201-20,step_steer_python_20kmh,COMPLETED
1535,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.34,21.0594149966191,0.00186976370317526,11.1019132959878,16.4557775986899,58.2738960188261,15.4786271900741,0,3,0.069403341342508,-0.968444907560842,MV-201-20,step_steer_python_20kmh,COMPLETED
1536,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.35,21.0594158759631,0.00186606760841163,11.1019335682282,16.4016566366153,58.2961001816394,15.4237208849789,0,3,0.0694031732734819,-0.968451923840492,MV-201-20,step_steer_python_20kmh,COMPLETED
1537,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.36,21.0594167544417,0.00186214900362489,11.1019558920918,16.3474927512159,58.3181994391938,15.3687753267362,0,3,0.0694030088221079,-0.968458787115971,MV-201-20,step_steer_python_20kmh,COMPLETED
1538,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.37,21.0594176312281,0.00185809524808271,11.1019786904542,16.2932861458466,58.3401937085409,15.3137907215704,0,3,0.0694028467658009,-0.96846554921774,MV-201-20,step_steer_python_20kmh,COMPLETED
1539,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.38,21.0594185012215,0.00185399880972785,11.1020014981725,16.2390370239656,58.362082906953,15.2587672758571,0,3,0.0694026857986214,-0.968472265972337,MV-201-20,step_steer_python_20kmh,COMPLETED
1540,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.39,21.0594193637209,0.00184994645280643,11.1020240381179,16.1847455891679,58.3838669520173,15.2037051961145,0,3,0.0694025246852445,-0.968478989735577,MV-201-20,step_steer_python_20kmh,COMPLETED
1541,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.4,21.0594202201317,0.00184601722355038,11.1020460596657,16.1304120451792,58.4055457616466,15.1486046889943,0,3,0.0694023622904296,-0.968485768396751,MV-201-20,step_steer_python_20kmh,COMPLETED
1542,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.41,21.0594210714899,0.00184228113331406,11.1020673324791,16.076036595857,58.4271192540893,15.093465961284,0,3,0.0694021975987584,-0.968492644814806,MV-201-20,step_steer_python_20kmh,COMPLETED
1543,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.42,21.0594219180879,0.00183879815937585,11.102087650986,16.0216194451967,58.44858734794,15.0382892199136,0,3,0.0694020297299864,-0.968499656209624,MV-201-20,step_steer_python_20kmh,COMPLETED
1544,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.43,21.059422769547,0.00183527768495891,11.102110042,15.9671607975098,58.469949962634,14.983074672005,0,3,0.0694018628088197,-0.968506626968863,MV-201-20,step_steer_python_20kmh,COMPLETED
1545,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.44,21.059423606422,0.00183148047686984,11.1021304700115,15.912660857035,58.4912070173548,14.9278225248664,0,3,0.0694017002597287,-0.968513414300698,MV-201-20,step_steer_python_20kmh,COMPLETED
1546,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.45,21.0594244423994,0.00182748165189939,11.1021528831601,15.8581198284593,58.5123584324178,14.8725329859099,0,3,0.069401541041551,-0.968520060766686,MV-201-20,step_steer_python_20kmh,COMPLETED
1547,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.46,21.0594252767111,0.00182336908999147,11.1021757381818,15.8035379165515,58.5334041284073,14.8172062626511,0,3,0.0694013839217896,-0.968526618610315,MV-201-20,step_steer_python_20kmh,COMPLETED
1548,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.47,21.0594261044357,0.00181923456357581,11.1021985738559,15.74891532618,58.5543440261335,14.7618425627508,0,3,0.0694012276019179,-0.968533143324747,MV-201-20,step_steer_python_20kmh,COMPLETED
1549,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.48,21.0594269249306,0.00181516338100568,11.1022211129743,15.6942522623457,58.5751780467251,14.7064420940075,0,3,0.0694010708649764,-0.968539686482161,MV-201-20,step_steer_python_20kmh,COMPLETED
1550,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.49,21.0594277396029,0.00181123263292258,11.1022431055999,15.6395489301748,58.5959061116409,14.6510050643491,0,3,0.0694009126014057,-0.968546294884846,MV-201-20,step_steer_python_20kmh,COMPLETED
1551,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.5,21.0594285494959,0.0018075101228692,11.102264323114,15.5848055349208,58.6165281426799,14.5955316818353,0,3,0.069400751825305,-0.968553010141752,MV-201-20,step_steer_python_20kmh,COMPLETED
1552,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.51,21.0594293549205,0.00180405357592474,11.1022845625245,15.5300222819703,58.6370440619925,14.5400221546638,0,3,0.0694005876868429,-0.96855986818366,MV-201-20,step_steer_python_20kmh,COMPLETED
1553,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.52,21.0594301652424,0.00180057980749513,11.102306763479,15.4751993770071,58.6574537925638,14.4844766912146,0,3,0.0694004242029587,-0.968566697986946,MV-201-20,step_steer_python_20kmh,COMPLETED
1554,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.53,21.0594309615714,0.00179685543226333,11.1023270035839,15.4203370256538,58.6777572571453,14.4288955000466,0,3,0.0694002647121264,-0.968573360338305,MV-201-20,step_steer_python_20kmh,COMPLETED
1555,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.54,21.059431757208,0.00179295242965922,11.1023491198242,15.365435433954,58.6979543796089,14.3732787898188,0,3,0.0694001082149481,-0.968579896074134,MV-201-20,step_steer_python_20kmh,COMPLETED
1556,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.55,21.0594325514107,0.00178895504524493,11.1023716132878,15.3104948080305,58.7180450841017,14.3176267692887,0,3,0.069399953528167,-0.968586355351159,MV-201-20,step_steer_python_20kmh,COMPLETED
1557,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.56,21.0594333393961,0.00178495114565917,11.102394036887,15.2555153541047,58.7380292950048,14.2619396473517,0,3,0.0693997994068065,-0.968592791381173,MV-201-20,step_steer_python_20kmh,COMPLETED
1558,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.57,21.0594341205387,0.00178102213873291,11.102416122646,15.2004972785253,58.7579069370235,14.2062176330335,0,3,0.0693996446878429,-0.968599253451913,MV-201-20,step_steer_python_20kmh,COMPLETED
1559,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.58,21.059434896211,0.00177724127171812,11.1024376294074,15.1454407877623,58.7776779351992,14.1504609354825,0,3,0.0693994883152969,-0.968605786101976,MV-201-20,step_steer_python_20kmh,COMPLETED
1560,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.59,21.0594356674348,0.00177367261629189,11.1024583370454,15.0903460884085,58.7973422149194,14.0946697639713,0,3,0.0693993293557074,-0.968612428723407,MV-201-20,step_steer_python_20kmh,COMPLETED
1561,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.6,21.0594364345195,0.00177037034021628,11.1024780506901,15.0352133871847,58.8168997019282,14.038844327903,0,3,0.0693991670096286,-0.968619215114826,MV-201-20,step_steer_python_20kmh,COMPLETED
1562,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.61,21.0594372066993,0.00176705268465943,11.102499672912,14.9800428910936,58.8363503228062,13.9829848368524,0,3,0.0693990052735679,-0.968625975131718,MV-201-20,step_steer_python_20kmh,COMPLETED
1563,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.62,21.0594379653511,0.00176348711304571,11.1025193427479,14.9248348070841,58.8556940039112,13.927091500565,0,3,0.0693988474736483,-0.968632570054167,MV-201-20,step_steer_python_20kmh,COMPLETED
1564,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.63,21.0594387235739,0.00175974224900734,11.1025408470712,14.8695893425042,58.8749306727205,13.8711645288826,0,3,0.0693986926581279,-0.968639038723882,MV-201-20,step_steer_python_20kmh,COMPLETED
1565,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.64,21.0594394806304,0.00175589902714077,11.1025627134879,14.8143067047781,58.894060256992,13.8152041317403,0,3,0.0693985396911616,-0.968645429290651,MV-201-20,step_steer_python_20kmh,COMPLETED
1566,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.65,21.059440231792,0.00175204221112986,11.1025845060368,14.7589871014251,58.9130826847241,13.7592105192053,0,3,0.0693983873726018,-0.968651793063103,MV-201-20,step_steer_python_20kmh,COMPLETED
1567,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.66,21.0594409764237,0.00174825050075661,11.102605965042,14.7036307400878,58.9319978842444,13.7031839014706,0,3,0.0693982345789752,-0.968658177656248,MV-201-20,step_steer_python_20kmh,COMPLETED
1568,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.67,21.0594417158641,0.00174459489830765,11.1026268570279,14.6482378285249,58.9508057842209,13.6471244888457,0,3,0.0693980802875521,-0.968664626205266,MV-201-20,step_steer_python_20kmh,COMPLETED
1569,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.68,21.0594424511086,0.00174113775111073,11.1026469689571,14.592808574612,58.9695063136715,13.5910324917588,0,3,0.0693979235909445,-0.968671177001685,MV-201-20,step_steer_python_20kmh,COMPLETED
1570,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.69,21.0594431824508,0.00173793206595259,11.1026661123672,14.5373431863472,58.9880994019742,13.5349081207616,0,3,0.0693977637079285,-0.968677863074704,MV-201-20,step_steer_python_20kmh,COMPLETED
1571,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.7,21.059443919003,0.00173469933645576,11.1026871593458,14.4818418719943,59.0065849793432,13.4787515865667,0,3,0.0693976045902776,-0.968684516186306,MV-201-20,step_steer_python_20kmh,COMPLETED
1572,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.71,21.0594446423467,0.00173121013321111,11.1027062976585,14.426304839769,59.0249629757756,13.4225631000489,0,3,0.0693974495210735,-0.96869099941568,MV-201-20,step_steer_python_20kmh,COMPLETED
1573,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.72,21.0594453654097,0.00172753301195309,11.1027272723298,14.3707322982633,59.0432333223859,13.3663428721728,0,3,0.0693972975505559,-0.968697351539424,MV-201-20,step_steer_python_20kmh,COMPLETED
1574,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.73,21.0594460874464,0.00172374897151537,11.1027486304886,14.3151244561406,59.0613959505704,13.3100911139889,0,3,0.0693971475429804,-0.96870362070396,MV-201-20,step_steer_python_20kmh,COMPLETED
1575,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.74,21.0594468037663,0.00171994295524888,11.102769942808,14.2594815221556,59.0794507919678,13.2538080366718,0,3,0.0693969982966426,-0.968709858279641,MV-201-20,step_steer_python_20kmh,COMPLETED
1576,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.75,21.0594475137255,0.00171619395517828,11.102790953444,14.2038037051798,59.0973977785479,13.1974938515135,0,3,0.0693968486848814,-0.96871611201737,MV-201-20,step_steer_python_20kmh,COMPLETED
1577,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.76,21.0594482186342,0.00171257329526306,11.1028114317281,14.1480912141944,59.1152368426218,13.1411487699153,0,3,0.0693966976813245,-0.968722425209562,MV-201-20,step_steer_python_20kmh,COMPLETED
1578,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.77,21.0594489194694,0.00170914361622236,11.1028311665269,14.0923442582917,59.1329679168519,13.0847730033892,0,3,0.0693965443753071,-0.968728836288461,MV-201-20,step_steer_python_20kmh,COMPLETED
1579,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.78,21.0594496165197,0.00170595817110532,11.1028499704514,14.0365630466796,59.1505909342623,13.0283667635634,0,3,0.0693963879829681,-0.968735378395429,MV-201-20,step_steer_python_20kmh,COMPLETED
1580,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.79,21.0594503187258,0.00170274488494828,11.1028706574183,13.9807477888145,59.1681058287079,12.9719302622159,0,3,0.0693962323649925,-0.96874188716612,MV-201-20,step_steer_python_20kmh,COMPLETED
1581,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.8,21.059451008033,0.00169927963856823,11.1028894861399,13.9248986941115,59.1855125338373,12.9154637112794,0,3,0.0693960807286417,-0.968748228848533,MV-201-20,step_steer_python_20kmh,COMPLETED
1582,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.81,21.0594516971293,0.00169563042754146,11.1029101268105,13.8690159723378,59.2028109844079,12.8589673227717,0,3,0.0693959321316303,-0.968754441929227,MV-201-20,step_steer_python_20kmh,COMPLETED
1583,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.82,21.0594523852952,0.00169187739143979,11.1029311523909,13.813099833328,59.2200011154621,12.8024413087911,0,3,0.0693957854500307,-0.968760574051695,MV-201-20,step_steer_python_20kmh,COMPLETED
1584,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.83,21.0594530679377,0.00168810451743561,11.1029521398673,13.7571504870044,59.2370828622889,12.7458858815537,0,3,0.0693956394954422,-0.968766676012574,MV-201-20,step_steer_python_20kmh,COMPLETED
1585,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.84,21.0594537444276,0.00168438994685691,11.1029728365982,13.7011681434002,59.2540561605106,12.6893012533864,0,3,0.0693954931531127,-0.968772795057157,MV-201-20,step_steer_python_20kmh,COMPLETED
1586,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.85,21.0594544160506,0.00168080427510331,11.1029930148173,13.6451530126527,59.2709209460937,12.6326876367189,0,3,0.069395345406933,-0.96877897404623,MV-201-20,step_steer_python_20kmh,COMPLETED
1587,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.86,21.059455083764,0.00167740952004863,11.1030124659932,13.5891053050042,59.2876771553584,12.5760452440841,0,3,0.0693951953550765,-0.968785251040165,MV-201-20,step_steer_python_20kmh,COMPLETED
1588,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.87,21.0594557478494,0.00167425838733055,11.1030310048818,13.5330252308064,59.3043247249885,12.5193742881237,0,3,0.0693950422215154,-0.968791658849558,MV-201-20,step_steer_python_20kmh,COMPLETED
1589,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.88,21.0594564084154,0.00167139384131404,11.1030484757414,13.4769130005241,59.320863592042,12.4626749815913,0,3,0.0693948853632546,-0.968798224674081,MV-201-20,step_steer_python_20kmh,COMPLETED
1590,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.89,21.0594570753757,0.00166850423659695,11.1030680001184,13.4207688248692,59.3372936944657,12.405947537383,0,3,0.0693947292016678,-0.968804760314358,MV-201-20,step_steer_python_20kmh,COMPLETED
1591,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.9,21.0594577291071,0.00166533154084536,11.1030855307111,13.364592914505,59.3536149699548,12.3491921685437,0,3,0.0693945774285049,-0.968811111686806,MV-201-20,step_steer_python_20kmh,COMPLETED
1592,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.91,21.0594583834347,0.00166193835979979,11.1031051129724,13.3083854804472,59.3698273573954,12.2924090881938,0,3,0.0693944291822107,-0.968817313736809,MV-201-20,step_steer_python_20kmh,COMPLETED
1593,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.92,21.0594590374905,0.00165840210900579,11.103125218619,13.2521467337712,59.3859307959578,12.2355985095224,0,3,0.0693942833821145,-0.968823412293506,MV-201-20,step_steer_python_20kmh,COMPLETED
1594,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.93,21.0594596861774,0.00165480592626851,11.1031454126317,13.1958768856336,59.4019252250523,12.1787606458275,0,3,0.069394138856595,-0.968829457498716,MV-201-20,step_steer_python_20kmh,COMPLETED
1595,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.94,21.059460328739,0.00165122798769452,11.1031654421382,13.1395761472959,59.4178105844242,12.121895710509,0,3,0.0693939944951395,-0.968835496432236,MV-201-20,step_steer_python_20kmh,COMPLETED
1596,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.95,21.059460966512,0.00164773953693049,11.1031850771662,13.0832447301165,59.4335868141633,12.06500391706,0,3,0.0693938492771049,-0.968841572141167,MV-201-20,step_steer_python_20kmh,COMPLETED
1597,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.96,21.0594616004698,0.00164440367136411,11.1032041044401,13.0268828455506,59.4492538547137,12.0080854790687,0,3,0.069393702289888,-0.968847723140135,MV-201-20,step_steer_python_20kmh,COMPLETED
1598,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.97,21.0594622308522,0.00164127451310301,11.103222332048,12.9704907051553,59.4648116468831,11.9511406102244,0,3,0.0693935527417404,-0.968853982909669,MV-201-20,step_steer_python_20kmh,COMPLETED
1599,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.98,21.0594628577202,0.00163839678600465,11.1032395965985,12.9140685205932,59.480260131854,11.894169524322,0,3,0.0693933999688748,-0.968860379534549,MV-201-20,step_steer_python_20kmh,COMPLETED
1600,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,15.99,21.0594634908608,0.00163546483520427,11.1032589758429,12.8576165037542,59.4955992516946,11.8371724352892,0,3,0.0693932483111788,-0.968866728277789,MV-201-20,step_steer_python_20kmh,COMPLETED
1601,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16,21.059464110877,0.00163222650510136,11.1032764577511,12.8011348664854,59.5108289482248,11.7801495571959,0,3,0.0693931013798351,-0.968872878440608,MV-201-20,step_steer_python_20kmh,COMPLETED
1602,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16.01,21.0594647314631,0.0016287473594977,11.1032960343604,12.7446238209604,59.52594916445,11.7231011041833,0,3,0.069392958273752,-0.968878866655928,MV-201-20,step_steer_python_20kmh,COMPLETED
1603,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16.02,21.05946535177,0.00162510827986879,11.103316185718,12.6880835794055,59.5409598436583,11.6660272904555,0,3,0.0693928178651126,-0.968884740746045,MV-201-20,step_steer_python_20kmh,COMPLETED
1604,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16.03,21.0594659667638,0.00162139641615041,11.1033364737592,12.631514354123,59.555860929376,11.6089283303177,0,3,0.0693926789269309,-0.968890553188863,MV-201-20,step_steer_python_20kmh,COMPLETED
1605,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16.04,21.0594665757011,0.00161769442618424,11.1033566410304,12.5749163575118,59.5706523654616,11.5518044381681,0,3,0.0693925402861428,-0.968896353709937,MV-201-20,step_steer_python_20kmh,COMPLETED
1606,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16.05,21.0594671799013,0.0016140782253301,11.103376452873,12.5182898020597,59.5853340961149,11.4946558284882,0,3,0.0693924008563079,-0.968902188142805,MV-201-20,step_steer_python_20kmh,COMPLETED
1607,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16.06,21.0594677803213,0.00161061542810402,11.1033956910385,12.461634900343,59.5999060658861,11.4374827158436,0,3,0.0693922596606839,-0.968908097718282,MV-201-20,step_steer_python_20kmh,COMPLETED
1608,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,16.07,21.059468377195,0.00160736418091045,11.1034141581319,12.4049518650314,59.6143682196863,11.3802853148902,0,3,0.069392115849895,-0.968914118356324,MV-201-20,step_steer_python_20kmh,COMPLETED
